County	Year	Deaths
Garden County, NE	2013	
Garfield County, NE	2013	
Gosper County, NE	2013	
Greeley County, NE	2013	
Hall County, NE	2013	
Hamilton County, NE	2013	
Harlan County, NE	2013	
Hitchcock County, NE	2013	
Holt County, NE	2013	
Howard County, NE	2013	
Jefferson County, NE	2013	
Johnson County, NE	2013	
Kearney County, NE	2013	
Keith County, NE	2013	
Kimball County, NE	2013	
Knox County, NE	2013	
Lincoln County, NE	2013	
Madison County, NE	2013	
Merrick County, NE	2013	
Morrill County, NE	2013	
Nance County, NE	2013	
Nemaha County, NE	2013	
Nuckolls County, NE	2013	
Otoe County, NE	2013	
Pawnee County, NE	2013	
Perkins County, NE	2013	
Phelps County, NE	2013	
Pierce County, NE	2013	
Platte County, NE	2013	
Polk County, NE	2013	
Red Willow County, NE	2013	
Richardson County, NE	2013	
Rock County, NE	2013	
Saline County, NE	2013	
Sarpy County, NE	2013	
Saunders County, NE	2013	
Scotts Bluff County, NE	2013	
Seward County, NE	2013	
Sheridan County, NE	2013	
Sherman County, NE	2013	
Sioux County, NE	2013	
Stanton County, NE	2013	
Thayer County, NE	2013	
Thurston County, NE	2013	
Valley County, NE	2013	
Washington County, NE	2013	
Wayne County, NE	2013	
Webster County, NE	2013	
York County, NE	2013	
Adams County, OH	2013	
Ashland County, OH	2013	
Athens County, OH	2013	
Auglaize County, OH	2013	
Belmont County, OH	2013	
Carroll County, OH	2013	
Champaign County, OH	2013	
Coshocton County, OH	2013	
Crawford County, OH	2013	
Darke County, OH	2013	
Defiance County, OH	2013	
Fayette County, OH	2013	
Fulton County, OH	2013	
Gallia County, OH	2013	
Guernsey County, OH	2013	
Hancock County, OH	2013	
Harrison County, OH	2013	
Henry County, OH	2013	
Highland County, OH	2013	
Hocking County, OH	2013	
Holmes County, OH	2013	
Lawrence County, OH	2013	
Logan County, OH	2013	
Madison County, OH	2013	
Meigs County, OH	2013	
Mercer County, OH	2013	
Monroe County, OH	2013	
Morgan County, OH	2013	
Morrow County, OH	2013	
Noble County, OH	2013	
Ottawa County, OH	2013	
Paulding County, OH	2013	
Perry County, OH	2013	
Pike County, OH	2013	
Preble County, OH	2013	
Putnam County, OH	2013	
Sandusky County, OH	2013	
Seneca County, OH	2013	
Shelby County, OH	2013	
Union County, OH	2013	
Van Wert County, OH	2013	
Vinton County, OH	2013	
Washington County, OH	2013	
Wayne County, OH	2013	
Williams County, OH	2013	
Wood County, OH	2013	
Wyandot County, OH	2013	
Baker County, OR	2013	
Benton County, OR	2013	
Clatsop County, OR	2013	
Columbia County, OR	2013	
Coos County, OR	2013	
Crook County, OR	2013	
Curry County, OR	2013	
Douglas County, OR	2013	
Gilliam County, OR	2013	
Grant County, OR	2013	
Harney County, OR	2013	
Hood River County, OR	2013	
Jefferson County, OR	2013	
Josephine County, OR	2013	
Klamath County, OR	2013	
Lake County, OR	2013	
Lincoln County, OR	2013	
Malheur County, OR	2013	
Morrow County, OR	2013	
Polk County, OR	2013	
Sherman County, OR	2013	
Tillamook County, OR	2013	
Umatilla County, OR	2013	
Union County, OR	2013	
Wallowa County, OR	2013	
Wasco County, OR	2013	
Wheeler County, OR	2013	
Yamhill County, OR	2013	
Bedford County, TN	2013	
Bledsoe County, TN	2013	
Cannon County, TN	2013	
Carroll County, TN	2013	
Carter County, TN	2013	
Chester County, TN	2013	
Claiborne County, TN	2013	
Clay County, TN	2013	
Cocke County, TN	2013	
Coffee County, TN	2013	
Crockett County, TN	2013	
Cumberland County, TN	2013	
Decatur County, TN	2013	
DeKalb County, TN	2013	
Dickson County, TN	2013	
Dyer County, TN	2013	
Fayette County, TN	2013	
Fentress County, TN	2013	
Franklin County, TN	2013	
Gibson County, TN	2013	
Giles County, TN	2013	
Grainger County, TN	2013	
Grundy County, TN	2013	
Hamblen County, TN	2013	
Hancock County, TN	2013	
Hardeman County, TN	2013	
Haywood County, TN	2013	
Henderson County, TN	2013	
Henry County, TN	2013	
Hickman County, TN	2013	
Houston County, TN	2013	
Humphreys County, TN	2013	
Jackson County, TN	2013	
Jefferson County, TN	2013	
Johnson County, TN	2013	
Lake County, TN	2013	
Lauderdale County, TN	2013	
Lawrence County, TN	2013	
Lewis County, TN	2013	
Lincoln County, TN	2013	
Loudon County, TN	2013	
McMinn County, TN	2013	
McNairy County, TN	2013	
Macon County, TN	2013	
Madison County, TN	2013	
Marion County, TN	2013	
Marshall County, TN	2013	
Maury County, TN	2013	
Meigs County, TN	2013	
Monroe County, TN	2013	
Moore County, TN	2013	
Morgan County, TN	2013	
Obion County, TN	2013	
Overton County, TN	2013	
Perry County, TN	2013	
Pickett County, TN	2013	
Polk County, TN	2013	
Rhea County, TN	2013	
Robertson County, TN	2013	
Scott County, TN	2013	
Sequatchie County, TN	2013	
Smith County, TN	2013	
Stewart County, TN	2013	
Tipton County, TN	2013	
Trousdale County, TN	2013	
Unicoi County, TN	2013	
Union County, TN	2013	
Van Buren County, TN	2013	
Warren County, TN	2013	
Wayne County, TN	2013	
Weakley County, TN	2013	
White County, TN	2013	
Anderson County, TX	2013	
Andrews County, TX	2013	
Angelina County, TX	2013	
Aransas County, TX	2013	
Archer County, TX	2013	
Armstrong County, TX	2013	
Atascosa County, TX	2013	
Austin County, TX	2013	
Bailey County, TX	2013	
Bandera County, TX	2013	
Baylor County, TX	2013	
Bee County, TX	2013	
Blanco County, TX	2013	
Bosque County, TX	2013	
Bowie County, TX	2013	
Brazos County, TX	2013	
Brewster County, TX	2013	
Briscoe County, TX	2013	
Brooks County, TX	2013	
Brown County, TX	2013	
Burleson County, TX	2013	
Burnet County, TX	2013	
Caldwell County, TX	2013	
Calhoun County, TX	2013	
Callahan County, TX	2013	
Cameron County, TX	2013	
Camp County, TX	2013	
Carson County, TX	2013	
Cass County, TX	2013	
Castro County, TX	2013	
Chambers County, TX	2013	
Cherokee County, TX	2013	
Childress County, TX	2013	
Clay County, TX	2013	
Cochran County, TX	2013	
Coke County, TX	2013	
Coleman County, TX	2013	
Collingsworth County, TX	2013	
Colorado County, TX	2013	
Comal County, TX	2013	
Comanche County, TX	2013	
Concho County, TX	2013	
Cooke County, TX	2013	
Coryell County, TX	2013	
Cottle County, TX	2013	
Crane County, TX	2013	
Crockett County, TX	2013	
Crosby County, TX	2013	
Culberson County, TX	2013	
Dallam County, TX	2013	
Dawson County, TX	2013	
Deaf Smith County, TX	2013	
Delta County, TX	2013	
DeWitt County, TX	2013	
Dickens County, TX	2013	
Dimmit County, TX	2013	
Donley County, TX	2013	
Duval County, TX	2013	
Eastland County, TX	2013	
Edwards County, TX	2013	
Ellis County, TX	2013	
Erath County, TX	2013	
Falls County, TX	2013	
Fannin County, TX	2013	
Fayette County, TX	2013	
Fisher County, TX	2013	
Floyd County, TX	2013	
Foard County, TX	2013	
Franklin County, TX	2013	
Freestone County, TX	2013	
Frio County, TX	2013	
Gaines County, TX	2013	
Garza County, TX	2013	
Gillespie County, TX	2013	
Glasscock County, TX	2013	
Goliad County, TX	2013	
Gonzales County, TX	2013	
Gray County, TX	2013	
Gregg County, TX	2013	
Grimes County, TX	2013	
Guadalupe County, TX	2013	
Hale County, TX	2013	
Hall County, TX	2013	
Hamilton County, TX	2013	
Hansford County, TX	2013	
Hardeman County, TX	2013	
Hardin County, TX	2013	
Harrison County, TX	2013	
Hartley County, TX	2013	
Haskell County, TX	2013	
Hemphill County, TX	2013	
Henderson County, TX	2013	
Hill County, TX	2013	
Hockley County, TX	2013	
Hopkins County, TX	2013	
Houston County, TX	2013	
Howard County, TX	2013	
Hudspeth County, TX	2013	
Hutchinson County, TX	2013	
Irion County, TX	2013	
Jack County, TX	2013	
Jackson County, TX	2013	
Jasper County, TX	2013	
Jeff Davis County, TX	2013	
Jim Hogg County, TX	2013	
Jim Wells County, TX	2013	
Jones County, TX	2013	
Karnes County, TX	2013	
Kendall County, TX	2013	
Kent County, TX	2013	
Kerr County, TX	2013	
Kimble County, TX	2013	
Kinney County, TX	2013	
Kleberg County, TX	2013	
Knox County, TX	2013	
Lamar County, TX	2013	
Lamb County, TX	2013	
Lampasas County, TX	2013	
La Salle County, TX	2013	
Lavaca County, TX	2013	
Lee County, TX	2013	
Leon County, TX	2013	
Liberty County, TX	2013	
Limestone County, TX	2013	
Lipscomb County, TX	2013	
Live Oak County, TX	2013	
Llano County, TX	2013	
Lynn County, TX	2013	
McCulloch County, TX	2013	
McMullen County, TX	2013	
Madison County, TX	2013	
Marion County, TX	2013	
Martin County, TX	2013	
Mason County, TX	2013	
Matagorda County, TX	2013	
Maverick County, TX	2013	
Medina County, TX	2013	
Menard County, TX	2013	
Milam County, TX	2013	
Mills County, TX	2013	
Mitchell County, TX	2013	
Montague County, TX	2013	
Moore County, TX	2013	
Morris County, TX	2013	
Motley County, TX	2013	
Nacogdoches County, TX	2013	
Navarro County, TX	2013	
Newton County, TX	2013	
Nolan County, TX	2013	
Ochiltree County, TX	2013	
Oldham County, TX	2013	
Palo Pinto County, TX	2013	
Panola County, TX	2013	
Parker County, TX	2013	
Parmer County, TX	2013	
Pecos County, TX	2013	
Polk County, TX	2013	
Presidio County, TX	2013	
Rains County, TX	2013	
Randall County, TX	2013	
Reagan County, TX	2013	
Real County, TX	2013	
Red River County, TX	2013	
Reeves County, TX	2013	
Refugio County, TX	2013	
Roberts County, TX	2013	
Robertson County, TX	2013	
Rockwall County, TX	2013	
Runnels County, TX	2013	
Rusk County, TX	2013	
Sabine County, TX	2013	
San Augustine County, TX	2013	
San Jacinto County, TX	2013	
San Patricio County, TX	2013	
San Saba County, TX	2013	
Schleicher County, TX	2013	
Scurry County, TX	2013	
Shackelford County, TX	2013	
Shelby County, TX	2013	
Sherman County, TX	2013	
Somervell County, TX	2013	
Starr County, TX	2013	
Stephens County, TX	2013	
Sterling County, TX	2013	
Stonewall County, TX	2013	
Sutton County, TX	2013	
Swisher County, TX	2013	
Terrell County, TX	2013	
Terry County, TX	2013	
Throckmorton County, TX	2013	
Titus County, TX	2013	
Tom Green County, TX	2013	
Trinity County, TX	2013	
Tyler County, TX	2013	
Upshur County, TX	2013	
Upton County, TX	2013	
Uvalde County, TX	2013	
Val Verde County, TX	2013	
Van Zandt County, TX	2013	
Walker County, TX	2013	
Waller County, TX	2013	
Ward County, TX	2013	
Washington County, TX	2013	
Wharton County, TX	2013	
Wheeler County, TX	2013	
Wilbarger County, TX	2013	
Willacy County, TX	2013	
Wilson County, TX	2013	
Winkler County, TX	2013	
Wise County, TX	2013	
Wood County, TX	2013	
Yoakum County, TX	2013	
Young County, TX	2013	
Zapata County, TX	2013	
Zavala County, TX	2013	
Adams County, WA	2013	
Asotin County, WA	2013	
Chelan County, WA	2013	
Columbia County, WA	2013	
Douglas County, WA	2013	
Ferry County, WA	2013	
Franklin County, WA	2013	
Garfield County, WA	2013	
Grant County, WA	2013	
Island County, WA	2013	
Jefferson County, WA	2013	
Kittitas County, WA	2013	
Klickitat County, WA	2013	
Lewis County, WA	2013	
Lincoln County, WA	2013	
Okanogan County, WA	2013	
Pacific County, WA	2013	
Pend Oreille County, WA	2013	
San Juan County, WA	2013	
Skamania County, WA	2013	
Stevens County, WA	2013	
Wahkiakum County, WA	2013	
Walla Walla County, WA	2013	
Whitman County, WA	2013	
Barbour County, WV	2013	
Braxton County, WV	2013	
Brooke County, WV	2013	
Calhoun County, WV	2013	
Clay County, WV	2013	
Doddridge County, WV	2013	
Gilmer County, WV	2013	
Grant County, WV	2013	
Greenbrier County, WV	2013	
Hampshire County, WV	2013	
Hardy County, WV	2013	
Jackson County, WV	2013	
Lewis County, WV	2013	
Lincoln County, WV	2013	
Marion County, WV	2013	
Marshall County, WV	2013	
Mason County, WV	2013	
Mineral County, WV	2013	
Monongalia County, WV	2013	
Monroe County, WV	2013	
Morgan County, WV	2013	
Ohio County, WV	2013	
Pendleton County, WV	2013	
Pleasants County, WV	2013	
Pocahontas County, WV	2013	
Preston County, WV	2013	
Randolph County, WV	2013	
Ritchie County, WV	2013	
Roane County, WV	2013	
Summers County, WV	2013	
Taylor County, WV	2013	
Tucker County, WV	2013	
Tyler County, WV	2013	
Upshur County, WV	2013	
Webster County, WV	2013	
Wetzel County, WV	2013	
Wirt County, WV	2013	
Albany County, WY	2013	
Big Horn County, WY	2013	
Campbell County, WY	2013	
Carbon County, WY	2013	
Converse County, WY	2013	
Crook County, WY	2013	
Fremont County, WY	2013	
Goshen County, WY	2013	
Hot Springs County, WY	2013	
Johnson County, WY	2013	
Lincoln County, WY	2013	
Niobrara County, WY	2013	
Park County, WY	2013	
Platte County, WY	2013	
Sheridan County, WY	2013	
Sublette County, WY	2013	
Sweetwater County, WY	2013	
Teton County, WY	2013	
Uinta County, WY	2013	
Washakie County, WY	2013	
Weston County, WY	2013	
Baker County, FL	2014	
Bradford County, FL	2014	
Calhoun County, FL	2014	
DeSoto County, FL	2014	
Dixie County, FL	2014	
Flagler County, FL	2014	
Franklin County, FL	2014	
Gadsden County, FL	2014	
Gilchrist County, FL	2014	
Glades County, FL	2014	
Gulf County, FL	2014	
Hamilton County, FL	2014	
Hardee County, FL	2014	
Hendry County, FL	2014	
Holmes County, FL	2014	
Jackson County, FL	2014	
Jefferson County, FL	2014	
Lafayette County, FL	2014	
Levy County, FL	2014	
Liberty County, FL	2014	
Madison County, FL	2014	
Nassau County, FL	2014	
Okeechobee County, FL	2014	
Putnam County, FL	2014	
Sumter County, FL	2014	
Suwannee County, FL	2014	
Taylor County, FL	2014	
Union County, FL	2014	
Wakulla County, FL	2014	
Walton County, FL	2014	
Washington County, FL	2014	
Adams County, IL	2014	
Alexander County, IL	2014	
Bond County, IL	2014	
Boone County, IL	2014	
Brown County, IL	2014	
Bureau County, IL	2014	
Calhoun County, IL	2014	
Carroll County, IL	2014	
Cass County, IL	2014	
Christian County, IL	2014	
Clark County, IL	2014	
Clay County, IL	2014	
Clinton County, IL	2014	
Coles County, IL	2014	
Crawford County, IL	2014	
Cumberland County, IL	2014	
DeKalb County, IL	2014	
De Witt County, IL	2014	
Douglas County, IL	2014	
Edgar County, IL	2014	
Edwards County, IL	2014	
Effingham County, IL	2014	
Fayette County, IL	2014	
Ford County, IL	2014	
Franklin County, IL	2014	
Fulton County, IL	2014	
Gallatin County, IL	2014	
Greene County, IL	2014	
Grundy County, IL	2014	
Hamilton County, IL	2014	
Hancock County, IL	2014	
Hardin County, IL	2014	
Henderson County, IL	2014	
Henry County, IL	2014	
Iroquois County, IL	2014	
Jackson County, IL	2014	
Jasper County, IL	2014	
Jefferson County, IL	2014	
Jersey County, IL	2014	
Jo Daviess County, IL	2014	
Johnson County, IL	2014	
Kendall County, IL	2014	
Knox County, IL	2014	
Lawrence County, IL	2014	
Lee County, IL	2014	
Livingston County, IL	2014	
Logan County, IL	2014	
McDonough County, IL	2014	
Macon County, IL	2014	
Macoupin County, IL	2014	
Marion County, IL	2014	
Marshall County, IL	2014	
Mason County, IL	2014	
Massac County, IL	2014	
Menard County, IL	2014	
Mercer County, IL	2014	
Monroe County, IL	2014	
Montgomery County, IL	2014	
Morgan County, IL	2014	
Moultrie County, IL	2014	
Ogle County, IL	2014	
Perry County, IL	2014	
Piatt County, IL	2014	
Pike County, IL	2014	
Pope County, IL	2014	
Pulaski County, IL	2014	
Putnam County, IL	2014	
Randolph County, IL	2014	
Richland County, IL	2014	
Saline County, IL	2014	
Schuyler County, IL	2014	
Scott County, IL	2014	
Shelby County, IL	2014	
Stark County, IL	2014	
Stephenson County, IL	2014	
Union County, IL	2014	
Wabash County, IL	2014	
Warren County, IL	2014	
Washington County, IL	2014	
Wayne County, IL	2014	
White County, IL	2014	
Whiteside County, IL	2014	
Woodford County, IL	2014	
Allen County, KS	2014	
Anderson County, KS	2014	
Atchison County, KS	2014	
Barber County, KS	2014	
Barton County, KS	2014	
Bourbon County, KS	2014	
Brown County, KS	2014	
Butler County, KS	2014	
Chase County, KS	2014	
Chautauqua County, KS	2014	
Cherokee County, KS	2014	
Cheyenne County, KS	2014	
Clark County, KS	2014	
Clay County, KS	2014	
Cloud County, KS	2014	
Coffey County, KS	2014	
Comanche County, KS	2014	
Cowley County, KS	2014	
Crawford County, KS	2014	
Decatur County, KS	2014	
Dickinson County, KS	2014	
Doniphan County, KS	2014	
Douglas County, KS	2014	
Edwards County, KS	2014	
Elk County, KS	2014	
Ellis County, KS	2014	
Ellsworth County, KS	2014	
Finney County, KS	2014	
Ford County, KS	2014	
Franklin County, KS	2014	
Geary County, KS	2014	
Gove County, KS	2014	
Graham County, KS	2014	
Grant County, KS	2014	
Gray County, KS	2014	
Greeley County, KS	2014	
Greenwood County, KS	2014	
Hamilton County, KS	2014	
Harper County, KS	2014	
Harvey County, KS	2014	
Haskell County, KS	2014	
Hodgeman County, KS	2014	
Jackson County, KS	2014	
Jefferson County, KS	2014	
Jewell County, KS	2014	
Kearny County, KS	2014	
Kingman County, KS	2014	
Kiowa County, KS	2014	
Labette County, KS	2014	
Lane County, KS	2014	
Lincoln County, KS	2014	
Linn County, KS	2014	
Logan County, KS	2014	
Lyon County, KS	2014	
McPherson County, KS	2014	
Marion County, KS	2014	
Marshall County, KS	2014	
Meade County, KS	2014	
Miami County, KS	2014	
Mitchell County, KS	2014	
Montgomery County, KS	2014	
Morris County, KS	2014	
Morton County, KS	2014	
Nemaha County, KS	2014	
Neosho County, KS	2014	
Ness County, KS	2014	
Norton County, KS	2014	
Osage County, KS	2014	
Osborne County, KS	2014	
Ottawa County, KS	2014	
Pawnee County, KS	2014	
Phillips County, KS	2014	
Pottawatomie County, KS	2014	
Pratt County, KS	2014	
Rawlins County, KS	2014	
Republic County, KS	2014	
Rice County, KS	2014	
Riley County, KS	2014	
Rooks County, KS	2014	
Rush County, KS	2014	
Russell County, KS	2014	
Saline County, KS	2014	
Scott County, KS	2014	
Seward County, KS	2014	
Sheridan County, KS	2014	
Sherman County, KS	2014	
Smith County, KS	2014	
Stafford County, KS	2014	
Stanton County, KS	2014	
Stevens County, KS	2014	
Sumner County, KS	2014	
Thomas County, KS	2014	
Trego County, KS	2014	
Wabaunsee County, KS	2014	
Wallace County, KS	2014	
Washington County, KS	2014	
Wichita County, KS	2014	
Wilson County, KS	2014	
Woodson County, KS	2014	
Adams County, NE	2014	
Antelope County, NE	2014	
Banner County, NE	2014	
Boone County, NE	2014	
Box Butte County, NE	2014	
Boyd County, NE	2014	
Brown County, NE	2014	
Buffalo County, NE	2014	
Burt County, NE	2014	
Butler County, NE	2014	
Cass County, NE	2014	
Cedar County, NE	2014	
Chase County, NE	2014	
Cherry County, NE	2014	
Cheyenne County, NE	2014	
Clay County, NE	2014	
Colfax County, NE	2014	
Cuming County, NE	2014	
Custer County, NE	2014	
Dakota County, NE	2014	
Dawes County, NE	2014	
Dawson County, NE	2014	
Deuel County, NE	2014	
Dixon County, NE	2014	
Dodge County, NE	2014	
Dundy County, NE	2014	
Fillmore County, NE	2014	
Franklin County, NE	2014	
Frontier County, NE	2014	
Furnas County, NE	2014	
Gage County, NE	2014	
Garden County, NE	2014	
Garfield County, NE	2014	
Gosper County, NE	2014	
Greeley County, NE	2014	
Hall County, NE	2014	
Hamilton County, NE	2014	
Harlan County, NE	2014	
Hitchcock County, NE	2014	
Holt County, NE	2014	
Hooker County, NE	2014	
Howard County, NE	2014	
Jefferson County, NE	2014	
Johnson County, NE	2014	
Kearney County, NE	2014	
Keith County, NE	2014	
Kimball County, NE	2014	
Knox County, NE	2014	
Lincoln County, NE	2014	
Madison County, NE	2014	
Merrick County, NE	2014	
Morrill County, NE	2014	
Nance County, NE	2014	
Nemaha County, NE	2014	
Nuckolls County, NE	2014	
Otoe County, NE	2014	
Pawnee County, NE	2014	
Perkins County, NE	2014	
Phelps County, NE	2014	
Pierce County, NE	2014	
Platte County, NE	2014	
Polk County, NE	2014	
Red Willow County, NE	2014	
Richardson County, NE	2014	
Rock County, NE	2014	
Saline County, NE	2014	
Sarpy County, NE	2014	
Saunders County, NE	2014	
Scotts Bluff County, NE	2014	
Seward County, NE	2014	
Sheridan County, NE	2014	
Sherman County, NE	2014	
Sioux County, NE	2014	
Stanton County, NE	2014	
Thayer County, NE	2014	
Thurston County, NE	2014	
Valley County, NE	2014	
Washington County, NE	2014	
Wayne County, NE	2014	
Webster County, NE	2014	
York County, NE	2014	
Ashland County, OH	2014	
Athens County, OH	2014	
Auglaize County, OH	2014	
Carroll County, OH	2014	
Coshocton County, OH	2014	
Crawford County, OH	2014	
Defiance County, OH	2014	
Fulton County, OH	2014	
Gallia County, OH	2014	
Guernsey County, OH	2014	
Hardin County, OH	2014	
Harrison County, OH	2014	
Henry County, OH	2014	
Hocking County, OH	2014	
Holmes County, OH	2014	
Jackson County, OH	2014	
Knox County, OH	2014	
Lawrence County, OH	2014	
Logan County, OH	2014	
Madison County, OH	2014	
Meigs County, OH	2014	
Mercer County, OH	2014	
Monroe County, OH	2014	
Morgan County, OH	2014	
Morrow County, OH	2014	
Muskingum County, OH	2014	
Noble County, OH	2014	
Ottawa County, OH	2014	
Paulding County, OH	2014	
Perry County, OH	2014	
Pickaway County, OH	2014	
Pike County, OH	2014	
Preble County, OH	2014	
Putnam County, OH	2014	
Shelby County, OH	2014	
Tuscarawas County, OH	2014	
Union County, OH	2014	
Van Wert County, OH	2014	
Vinton County, OH	2014	
Williams County, OH	2014	
Wyandot County, OH	2014	
Baker County, OR	2014	
Benton County, OR	2014	
Clatsop County, OR	2014	
Columbia County, OR	2014	
Coos County, OR	2014	
Crook County, OR	2014	
Curry County, OR	2014	
Douglas County, OR	2014	
Gilliam County, OR	2014	
Grant County, OR	2014	
Harney County, OR	2014	
Hood River County, OR	2014	
Jefferson County, OR	2014	
Klamath County, OR	2014	
Lake County, OR	2014	
Malheur County, OR	2014	
Morrow County, OR	2014	
Polk County, OR	2014	
Sherman County, OR	2014	
Tillamook County, OR	2014	
Umatilla County, OR	2014	
Union County, OR	2014	
Wallowa County, OR	2014	
Wasco County, OR	2014	
Wheeler County, OR	2014	
Yamhill County, OR	2014	
Bedford County, TN	2014	
Benton County, TN	2014	
Bledsoe County, TN	2014	
Cannon County, TN	2014	
Carroll County, TN	2014	
Carter County, TN	2014	
Chester County, TN	2014	
Clay County, TN	2014	
Coffee County, TN	2014	
Crockett County, TN	2014	
Decatur County, TN	2014	
Dyer County, TN	2014	
Fayette County, TN	2014	
Fentress County, TN	2014	
Gibson County, TN	2014	
Giles County, TN	2014	
Grainger County, TN	2014	
Grundy County, TN	2014	
Hancock County, TN	2014	
Hardeman County, TN	2014	
Hawkins County, TN	2014	
Haywood County, TN	2014	
Henderson County, TN	2014	
Henry County, TN	2014	
Hickman County, TN	2014	
Houston County, TN	2014	
Humphreys County, TN	2014	
Jackson County, TN	2014	
Jefferson County, TN	2014	
Johnson County, TN	2014	
Lake County, TN	2014	
Lauderdale County, TN	2014	
Lawrence County, TN	2014	
Lewis County, TN	2014	
Lincoln County, TN	2014	
McNairy County, TN	2014	
Macon County, TN	2014	
Madison County, TN	2014	
Marion County, TN	2014	
Marshall County, TN	2014	
Meigs County, TN	2014	
Monroe County, TN	2014	
Moore County, TN	2014	
Morgan County, TN	2014	
Obion County, TN	2014	
Overton County, TN	2014	
Perry County, TN	2014	
Pickett County, TN	2014	
Polk County, TN	2014	
Rhea County, TN	2014	
Robertson County, TN	2014	
Scott County, TN	2014	
Sequatchie County, TN	2014	
Smith County, TN	2014	
Stewart County, TN	2014	
Tipton County, TN	2014	
Trousdale County, TN	2014	
Unicoi County, TN	2014	
Union County, TN	2014	
Van Buren County, TN	2014	
Warren County, TN	2014	
Wayne County, TN	2014	
Weakley County, TN	2014	
White County, TN	2014	
Anderson County, TX	2014	
Andrews County, TX	2014	
Angelina County, TX	2014	
Aransas County, TX	2014	
Archer County, TX	2014	
Armstrong County, TX	2014	
Atascosa County, TX	2014	
Austin County, TX	2014	
Bailey County, TX	2014	
Bandera County, TX	2014	
Bastrop County, TX	2014	
Baylor County, TX	2014	
Bee County, TX	2014	
Blanco County, TX	2014	
Bosque County, TX	2014	
Bowie County, TX	2014	
Brewster County, TX	2014	
Briscoe County, TX	2014	
Brooks County, TX	2014	
Brown County, TX	2014	
Burleson County, TX	2014	
Burnet County, TX	2014	
Caldwell County, TX	2014	
Calhoun County, TX	2014	
Callahan County, TX	2014	
Cameron County, TX	2014	
Camp County, TX	2014	
Carson County, TX	2014	
Cass County, TX	2014	
Castro County, TX	2014	
Chambers County, TX	2014	
Cherokee County, TX	2014	
Childress County, TX	2014	
Clay County, TX	2014	
Cochran County, TX	2014	
Coke County, TX	2014	
Coleman County, TX	2014	
Collingsworth County, TX	2014	
Colorado County, TX	2014	
Comal County, TX	2014	
Comanche County, TX	2014	
Concho County, TX	2014	
Cooke County, TX	2014	
Coryell County, TX	2014	
Cottle County, TX	2014	
Crane County, TX	2014	
Crockett County, TX	2014	
Crosby County, TX	2014	
Culberson County, TX	2014	
Dallam County, TX	2014	
Dawson County, TX	2014	
Deaf Smith County, TX	2014	
Delta County, TX	2014	
DeWitt County, TX	2014	
Dickens County, TX	2014	
Dimmit County, TX	2014	
Donley County, TX	2014	
Duval County, TX	2014	
Eastland County, TX	2014	
Edwards County, TX	2014	
Ellis County, TX	2014	
Erath County, TX	2014	
Falls County, TX	2014	
Fannin County, TX	2014	
Fayette County, TX	2014	
Fisher County, TX	2014	
Floyd County, TX	2014	
Foard County, TX	2014	
Franklin County, TX	2014	
Freestone County, TX	2014	
Frio County, TX	2014	
Gaines County, TX	2014	
Garza County, TX	2014	
Gillespie County, TX	2014	
Goliad County, TX	2014	
Gonzales County, TX	2014	
Gray County, TX	2014	
Gregg County, TX	2014	
Grimes County, TX	2014	
Guadalupe County, TX	2014	
Hale County, TX	2014	
Hall County, TX	2014	
Hamilton County, TX	2014	
Hansford County, TX	2014	
Hardeman County, TX	2014	
Harrison County, TX	2014	
Hartley County, TX	2014	
Haskell County, TX	2014	
Hays County, TX	2014	
Hemphill County, TX	2014	
Hill County, TX	2014	
Hockley County, TX	2014	
Hood County, TX	2014	
Hopkins County, TX	2014	
Houston County, TX	2014	
Howard County, TX	2014	
Hudspeth County, TX	2014	
Hunt County, TX	2014	
Hutchinson County, TX	2014	
Irion County, TX	2014	
Jack County, TX	2014	
Jackson County, TX	2014	
Jasper County, TX	2014	
Jeff Davis County, TX	2014	
Jim Hogg County, TX	2014	
Jim Wells County, TX	2014	
Jones County, TX	2014	
Karnes County, TX	2014	
Kendall County, TX	2014	
Kent County, TX	2014	
Kerr County, TX	2014	
Kimble County, TX	2014	
Kinney County, TX	2014	
Kleberg County, TX	2014	
Knox County, TX	2014	
Lamar County, TX	2014	
Lamb County, TX	2014	
Lampasas County, TX	2014	
La Salle County, TX	2014	
Lavaca County, TX	2014	
Lee County, TX	2014	
Leon County, TX	2014	
Liberty County, TX	2014	
Limestone County, TX	2014	
Lipscomb County, TX	2014	
Live Oak County, TX	2014	
Llano County, TX	2014	
Lynn County, TX	2014	
McCulloch County, TX	2014	
Madison County, TX	2014	
Marion County, TX	2014	
Martin County, TX	2014	
Mason County, TX	2014	
Matagorda County, TX	2014	
Maverick County, TX	2014	
Medina County, TX	2014	
Menard County, TX	2014	
Milam County, TX	2014	
Mills County, TX	2014	
Mitchell County, TX	2014	
Montague County, TX	2014	
Moore County, TX	2014	
Morris County, TX	2014	
Motley County, TX	2014	
Nacogdoches County, TX	2014	
Navarro County, TX	2014	
Newton County, TX	2014	
Nolan County, TX	2014	
Ochiltree County, TX	2014	
Oldham County, TX	2014	
Palo Pinto County, TX	2014	
Panola County, TX	2014	
Parmer County, TX	2014	
Pecos County, TX	2014	
Polk County, TX	2014	
Presidio County, TX	2014	
Rains County, TX	2014	
Randall County, TX	2014	
Reagan County, TX	2014	
Real County, TX	2014	
Red River County, TX	2014	
Reeves County, TX	2014	
